year,month,latitude,upwelling_index,model
1983.0,1.0,35.0,0.322,gfdl
1983.0,1.0,36.0,-0.07,gfdl
1983.0,1.0,37.0,-0.05,gfdl
1983.0,1.0,38.0,0.075,gfdl
1983.0,1.0,39.0,-0.086,gfdl
1983.0,1.0,40.0,-0.301,gfdl
1983.0,1.0,41.0,-0.54,gfdl
1983.0,1.0,42.0,-0.597,gfdl
1983.0,1.0,43.0,-0.9,gfdl
1983.0,1.0,44.0,-0.722,gfdl
1983.0,1.0,45.0,-0.652,gfdl
1983.0,1.0,46.0,-0.444,gfdl
1983.0,1.0,47.0,-0.468,gfdl
1983.0,2.0,31.0,0.001,gfdl
1983.0,2.0,32.0,-0.072,gfdl
1983.0,2.0,33.0,-0.126,gfdl
1983.0,2.0,34.0,-0.095,gfdl
1983.0,2.0,35.0,0.273,gfdl
1983.0,2.0,36.0,0.031,gfdl
1983.0,2.0,37.0,-0.004,gfdl
1983.0,2.0,38.0,0.039,gfdl
1983.0,2.0,39.0,0.157,gfdl
1983.0,2.0,40.0,0.004,gfdl
1983.0,2.0,41.0,-0.103,gfdl
1983.0,2.0,42.0,-0.06,gfdl
1983.0,2.0,43.0,-0.33,gfdl
1983.0,2.0,44.0,-0.412,gfdl
1983.0,2.0,45.0,-0.258,gfdl
1983.0,2.0,46.0,-0.061,gfdl
1983.0,2.0,47.0,-0.166,gfdl
1983.0,3.0,31.0,0.097,gfdl
1983.0,3.0,32.0,0.075,gfdl
1983.0,3.0,33.0,0.24,gfdl
1983.0,3.0,34.0,0.373,gfdl
1983.0,3.0,35.0,0.732,gfdl
1983.0,3.0,36.0,0.338,gfdl
1983.0,3.0,37.0,0.389,gfdl
1983.0,3.0,38.0,0.323,gfdl
1983.0,3.0,39.0,0.618,gfdl
1983.0,3.0,40.0,0.311,gfdl
1983.0,3.0,41.0,-0.019,gfdl
1983.0,3.0,42.0,-0.038,gfdl
1983.0,3.0,43.0,-0.199,gfdl
1983.0,3.0,44.0,-0.281,gfdl
1983.0,3.0,45.0,-0.341,gfdl
1983.0,3.0,46.0,0.022,gfdl
1983.0,3.0,47.0,-0.098,gfdl
1983.0,4.0,31.0,0.562,gfdl
1983.0,4.0,32.0,0.47,gfdl
1983.0,4.0,33.0,0.761,gfdl
1983.0,4.0,34.0,0.886,gfdl
1983.0,4.0,35.0,1.636,gfdl
1983.0,4.0,36.0,1.173,gfdl
1983.0,4.0,37.0,1.556,gfdl
1983.0,4.0,38.0,1.383,gfdl
1983.0,4.0,39.0,1.944,gfdl
1983.0,4.0,40.0,1.671,gfdl
1983.0,4.0,41.0,1.392,gfdl
1983.0,4.0,42.0,1.107,gfdl
1983.0,4.0,43.0,0.955,gfdl
1983.0,4.0,44.0,-0.085,gfdl
1983.0,4.0,45.0,0.185,gfdl
1983.0,4.0,46.0,0.126,gfdl
1983.0,4.0,47.0,0.032,gfdl
1983.0,5.0,31.0,0.674,gfdl
1983.0,5.0,32.0,0.57,gfdl
1983.0,5.0,33.0,0.674,gfdl
1983.0,5.0,34.0,1.183,gfdl
1983.0,5.0,35.0,2.243,gfdl
1983.0,5.0,36.0,1.748,gfdl
1983.0,5.0,37.0,1.733,gfdl
1983.0,5.0,38.0,1.886,gfdl
1983.0,5.0,39.0,2.531,gfdl
1983.0,5.0,40.0,1.924,gfdl
1983.0,5.0,41.0,1.597,gfdl
1983.0,5.0,42.0,1.562,gfdl
1983.0,5.0,43.0,1.379,gfdl
1983.0,5.0,44.0,0.392,gfdl
1983.0,5.0,45.0,0.556,gfdl
1983.0,5.0,46.0,0.421,gfdl
1983.0,5.0,47.0,0.308,gfdl
1983.0,6.0,31.0,0.368,gfdl
1983.0,6.0,32.0,0.336,gfdl
1983.0,6.0,33.0,0.362,gfdl
1983.0,6.0,34.0,0.483,gfdl
1983.0,6.0,35.0,0.857,gfdl
1983.0,6.0,36.0,0.544,gfdl
1983.0,6.0,37.0,0.53,gfdl
1983.0,6.0,38.0,0.699,gfdl
1983.0,6.0,39.0,1.287,gfdl
1983.0,6.0,40.0,1.032,gfdl
1983.0,6.0,41.0,0.829,gfdl
1983.0,6.0,42.0,0.813,gfdl
1983.0,6.0,43.0,0.698,gfdl
1983.0,6.0,44.0,0.34,gfdl
1983.0,6.0,45.0,0.352,gfdl
1983.0,6.0,46.0,0.263,gfdl
1983.0,6.0,47.0,0.24,gfdl
1983.0,7.0,31.0,0.408,gfdl
1983.0,7.0,32.0,0.367,gfdl
1983.0,7.0,33.0,0.319,gfdl
1983.0,7.0,34.0,0.36,gfdl
1983.0,7.0,35.0,0.651,gfdl
1983.0,7.0,36.0,0.403,gfdl
1983.0,7.0,37.0,0.392,gfdl
1983.0,7.0,38.0,0.664,gfdl
1983.0,7.0,39.0,1.233,gfdl
1983.0,7.0,40.0,1.257,gfdl
1983.0,7.0,41.0,0.901,gfdl
1983.0,7.0,42.0,0.877,gfdl
1983.0,7.0,43.0,0.668,gfdl
1983.0,7.0,44.0,0.435,gfdl
1983.0,7.0,45.0,0.415,gfdl
1983.0,7.0,46.0,0.349,gfdl
1983.0,7.0,47.0,0.302,gfdl
1983.0,8.0,31.0,0.461,gfdl
1983.0,8.0,32.0,0.485,gfdl
1983.0,8.0,33.0,0.491,gfdl
1983.0,8.0,34.0,0.572,gfdl
1983.0,8.0,35.0,1.079,gfdl
1983.0,8.0,36.0,0.738,gfdl
1983.0,8.0,37.0,0.606,gfdl
1983.0,8.0,38.0,0.734,gfdl
1983.0,8.0,39.0,1.033,gfdl
1983.0,8.0,40.0,0.832,gfdl
1983.0,8.0,41.0,0.639,gfdl
1983.0,8.0,42.0,0.638,gfdl
1983.0,8.0,43.0,0.403,gfdl
1983.0,8.0,44.0,0.27,gfdl
1983.0,8.0,45.0,0.244,gfdl
1983.0,8.0,46.0,0.212,gfdl
1983.0,8.0,47.0,0.163,gfdl
1983.0,9.0,31.0,0.579,gfdl
1983.0,9.0,32.0,0.557,gfdl
1983.0,9.0,33.0,0.589,gfdl
1983.0,9.0,34.0,0.668,gfdl
1983.0,9.0,35.0,1.195,gfdl
1983.0,9.0,36.0,0.926,gfdl
1983.0,9.0,37.0,1.006,gfdl
1983.0,9.0,38.0,1.495,gfdl
1983.0,9.0,39.0,1.93,gfdl
1983.0,9.0,40.0,1.766,gfdl
1983.0,9.0,41.0,1.19,gfdl
1983.0,9.0,42.0,0.981,gfdl
1983.0,9.0,43.0,0.638,gfdl
1983.0,9.0,44.0,0.187,gfdl
1983.0,9.0,45.0,0.16,gfdl
1983.0,9.0,46.0,0.099,gfdl
1983.0,9.0,47.0,0.11,gfdl
1983.0,10.0,31.0,0.37,gfdl
1983.0,10.0,32.0,0.249,gfdl
1983.0,10.0,33.0,0.283,gfdl
1983.0,10.0,34.0,0.315,gfdl
1983.0,10.0,35.0,0.901,gfdl
1983.0,10.0,36.0,0.551,gfdl
1983.0,10.0,37.0,0.49,gfdl
1983.0,10.0,38.0,0.552,gfdl
1983.0,10.0,39.0,0.639,gfdl
1983.0,10.0,40.0,0.389,gfdl
1983.0,10.0,41.0,0.263,gfdl
1983.0,10.0,42.0,0.149,gfdl
1983.0,10.0,43.0,0.059,gfdl
1983.0,10.0,44.0,-0.048,gfdl
1983.0,10.0,45.0,-0.161,gfdl
1983.0,10.0,46.0,-0.14,gfdl
1983.0,10.0,47.0,-0.18,gfdl
1983.0,11.0,31.0,0.524,gfdl
1983.0,11.0,32.0,0.312,gfdl
1983.0,11.0,33.0,0.787,gfdl
1983.0,11.0,34.0,0.609,gfdl
1983.0,11.0,35.0,1.086,gfdl
1983.0,11.0,36.0,0.678,gfdl
1983.0,11.0,37.0,0.861,gfdl
1983.0,11.0,38.0,0.739,gfdl
1983.0,11.0,39.0,0.92,gfdl
1983.0,11.0,40.0,0.49,gfdl
1983.0,11.0,41.0,-0.065,gfdl
1983.0,11.0,42.0,-0.253,gfdl
1983.0,11.0,43.0,-0.439,gfdl
1983.0,11.0,44.0,-1.005,gfdl
1983.0,11.0,45.0,-0.902,gfdl
1983.0,11.0,46.0,-0.609,gfdl
1983.0,11.0,47.0,-0.366,gfdl
1983.0,12.0,31.0,0.043,gfdl
1983.0,12.0,32.0,0.067,gfdl
1983.0,12.0,33.0,-0.072,gfdl
1983.0,12.0,34.0,-0.085,gfdl
1983.0,12.0,35.0,0.151,gfdl
1983.0,12.0,36.0,-0.346,gfdl
1983.0,12.0,37.0,-0.637,gfdl
1983.0,12.0,38.0,-0.528,gfdl
1983.0,12.0,39.0,-0.319,gfdl
1983.0,12.0,40.0,-0.347,gfdl
1983.0,12.0,41.0,-0.409,gfdl
1983.0,12.0,42.0,-0.413,gfdl
1983.0,12.0,43.0,-0.191,gfdl
1983.0,12.0,44.0,-0.541,gfdl
1983.0,12.0,45.0,-0.452,gfdl
1983.0,12.0,46.0,-0.291,gfdl
1983.0,12.0,47.0,-0.484,gfdl
1984.0,1.0,31.0,0.1,gfdl
1984.0,1.0,32.0,0.048,gfdl
1984.0,1.0,33.0,0.121,gfdl
1984.0,1.0,34.0,-0.017,gfdl
1984.0,1.0,35.0,0.322,gfdl
1984.0,1.0,36.0,0.043,gfdl
1984.0,1.0,37.0,-0.055,gfdl
1984.0,1.0,38.0,-0.112,gfdl
1984.0,1.0,39.0,0.041,gfdl
1984.0,1.0,40.0,-0.109,gfdl
1984.0,1.0,41.0,-0.357,gfdl
1984.0,1.0,42.0,-0.359,gfdl
1984.0,1.0,43.0,-0.572,gfdl
1984.0,1.0,44.0,-0.625,gfdl
1984.0,1.0,45.0,-0.618,gfdl
1984.0,1.0,46.0,-0.401,gfdl
1984.0,1.0,47.0,-0.258,gfdl
1984.0,2.0,31.0,0.191,gfdl
1984.0,2.0,32.0,0.203,gfdl
1984.0,2.0,33.0,0.209,gfdl
1984.0,2.0,34.0,0.158,gfdl
1984.0,2.0,35.0,0.353,gfdl
1984.0,2.0,36.0,0.043,gfdl
1984.0,2.0,37.0,-0.03,gfdl
1984.0,2.0,38.0,-0.149,gfdl
1984.0,2.0,39.0,-0.117,gfdl
1984.0,2.0,40.0,-0.326,gfdl
1984.0,2.0,41.0,-0.682,gfdl
1984.0,2.0,42.0,-0.602,gfdl
1984.0,2.0,43.0,-0.543,gfdl
1984.0,2.0,44.0,-0.419,gfdl
1984.0,2.0,45.0,-0.401,gfdl
1984.0,2.0,46.0,-0.284,gfdl
1984.0,2.0,47.0,-0.35,gfdl
1984.0,3.0,31.0,0.329,gfdl
1984.0,3.0,32.0,0.213,gfdl
1984.0,3.0,33.0,0.256,gfdl
1984.0,3.0,34.0,0.318,gfdl
1984.0,3.0,35.0,0.644,gfdl
1984.0,3.0,36.0,0.353,gfdl
1984.0,3.0,37.0,0.35,gfdl
1984.0,3.0,38.0,0.363,gfdl
1984.0,3.0,39.0,0.509,gfdl
1984.0,3.0,40.0,0.335,gfdl
1984.0,3.0,41.0,0.166,gfdl
1984.0,3.0,42.0,0.031,gfdl
1984.0,3.0,43.0,0.018,gfdl
1984.0,3.0,44.0,-0.039,gfdl
1984.0,3.0,45.0,-0.141,gfdl
1984.0,3.0,46.0,-0.099,gfdl
1984.0,3.0,47.0,-0.113,gfdl
1984.0,4.0,31.0,0.564,gfdl
1984.0,4.0,32.0,0.448,gfdl
1984.0,4.0,33.0,0.753,gfdl
1984.0,4.0,34.0,0.613,gfdl
1984.0,4.0,35.0,1.053,gfdl
1984.0,4.0,36.0,0.856,gfdl
1984.0,4.0,37.0,1.024,gfdl
1984.0,4.0,38.0,1.051,gfdl
1984.0,4.0,39.0,1.358,gfdl
1984.0,4.0,40.0,1.345,gfdl
1984.0,4.0,41.0,1.14,gfdl
1984.0,4.0,42.0,0.909,gfdl
1984.0,4.0,43.0,1.007,gfdl
1984.0,4.0,44.0,-0.063,gfdl
1984.0,4.0,45.0,0.233,gfdl
1984.0,4.0,46.0,0.155,gfdl
1984.0,4.0,47.0,0.068,gfdl
1984.0,5.0,31.0,0.507,gfdl
1984.0,5.0,32.0,0.43,gfdl
1984.0,5.0,33.0,0.627,gfdl
1984.0,5.0,34.0,0.673,gfdl
1984.0,5.0,35.0,1.168,gfdl
1984.0,5.0,36.0,0.974,gfdl
1984.0,5.0,37.0,0.949,gfdl
1984.0,5.0,38.0,0.921,gfdl
1984.0,5.0,39.0,1.333,gfdl
1984.0,5.0,40.0,1.217,gfdl
1984.0,5.0,41.0,0.969,gfdl
1984.0,5.0,42.0,0.887,gfdl
1984.0,5.0,43.0,0.833,gfdl
1984.0,5.0,44.0,0.085,gfdl
1984.0,5.0,45.0,0.242,gfdl
1984.0,5.0,46.0,0.164,gfdl
1984.0,5.0,47.0,0.119,gfdl
1984.0,6.0,31.0,0.321,gfdl
1984.0,6.0,32.0,0.308,gfdl
1984.0,6.0,33.0,0.425,gfdl
1984.0,6.0,34.0,0.59,gfdl
1984.0,6.0,35.0,1.258,gfdl
1984.0,6.0,36.0,0.942,gfdl
1984.0,6.0,37.0,0.868,gfdl
1984.0,6.0,38.0,1.089,gfdl
1984.0,6.0,39.0,1.467,gfdl
1984.0,6.0,40.0,1.222,gfdl
1984.0,6.0,41.0,1.104,gfdl
1984.0,6.0,42.0,1.02,gfdl
1984.0,6.0,43.0,0.94,gfdl
1984.0,6.0,44.0,0.28,gfdl
1984.0,6.0,45.0,0.387,gfdl
1984.0,6.0,46.0,0.315,gfdl
1984.0,6.0,47.0,0.278,gfdl
1984.0,7.0,31.0,0.265,gfdl
1984.0,7.0,32.0,0.231,gfdl
1984.0,7.0,33.0,0.245,gfdl
1984.0,7.0,34.0,0.352,gfdl
1984.0,7.0,35.0,0.66,gfdl
1984.0,7.0,36.0,0.468,gfdl
1984.0,7.0,37.0,0.462,gfdl
1984.0,7.0,38.0,0.72,gfdl
1984.0,7.0,39.0,1.369,gfdl
1984.0,7.0,40.0,1.368,gfdl
1984.0,7.0,41.0,1.363,gfdl
1984.0,7.0,42.0,1.567,gfdl
1984.0,7.0,43.0,1.379,gfdl
1984.0,7.0,44.0,0.99,gfdl
1984.0,7.0,45.0,0.934,gfdl
1984.0,7.0,46.0,0.757,gfdl
1984.0,7.0,47.0,0.696,gfdl
1984.0,8.0,31.0,0.469,gfdl
1984.0,8.0,32.0,0.403,gfdl
1984.0,8.0,33.0,0.395,gfdl
1984.0,8.0,34.0,0.61,gfdl
1984.0,8.0,35.0,1.171,gfdl
1984.0,8.0,36.0,0.752,gfdl
1984.0,8.0,37.0,0.675,gfdl
1984.0,8.0,38.0,0.911,gfdl
1984.0,8.0,39.0,1.203,gfdl
1984.0,8.0,40.0,1.113,gfdl
1984.0,8.0,41.0,0.927,gfdl
1984.0,8.0,42.0,0.856,gfdl
1984.0,8.0,43.0,0.645,gfdl
1984.0,8.0,44.0,0.522,gfdl
1984.0,8.0,45.0,0.494,gfdl
1984.0,8.0,46.0,0.458,gfdl
1984.0,8.0,47.0,0.456,gfdl
1984.0,9.0,31.0,0.237,gfdl
1984.0,9.0,32.0,0.312,gfdl
1984.0,9.0,33.0,0.241,gfdl
1984.0,9.0,34.0,0.291,gfdl
1984.0,9.0,35.0,0.544,gfdl
1984.0,9.0,36.0,0.367,gfdl
1984.0,9.0,37.0,0.397,gfdl
1984.0,9.0,38.0,0.652,gfdl
1984.0,9.0,39.0,1.106,gfdl
1984.0,9.0,40.0,1.094,gfdl
1984.0,9.0,41.0,1.001,gfdl
1984.0,9.0,42.0,0.806,gfdl
1984.0,9.0,43.0,0.593,gfdl
1984.0,9.0,44.0,0.401,gfdl
1984.0,9.0,45.0,0.362,gfdl
1984.0,9.0,46.0,0.336,gfdl
1984.0,9.0,47.0,0.304,gfdl
1984.0,10.0,31.0,0.257,gfdl
1984.0,10.0,32.0,0.278,gfdl
1984.0,10.0,33.0,0.399,gfdl
1984.0,10.0,34.0,0.449,gfdl
1984.0,10.0,35.0,1.011,gfdl
1984.0,10.0,36.0,0.754,gfdl
1984.0,10.0,37.0,0.775,gfdl
1984.0,10.0,38.0,1.043,gfdl
1984.0,10.0,39.0,1.366,gfdl
1984.0,10.0,40.0,1.181,gfdl
1984.0,10.0,41.0,0.821,gfdl
1984.0,10.0,42.0,0.564,gfdl
1984.0,10.0,43.0,0.354,gfdl
1984.0,10.0,44.0,0.111,gfdl
1984.0,10.0,45.0,0.046,gfdl
1984.0,10.0,46.0,0.046,gfdl
1984.0,10.0,47.0,-0.024,gfdl
1984.0,11.0,31.0,0.434,gfdl
1984.0,11.0,32.0,0.198,gfdl
1984.0,11.0,33.0,0.427,gfdl
1984.0,11.0,34.0,0.208,gfdl
1984.0,11.0,35.0,0.421,gfdl
1984.0,11.0,36.0,0.254,gfdl
1984.0,11.0,37.0,0.307,gfdl
1984.0,11.0,38.0,0.313,gfdl
1984.0,11.0,39.0,0.462,gfdl
1984.0,11.0,40.0,0.108,gfdl
1984.0,11.0,41.0,-0.223,gfdl
1984.0,11.0,42.0,-0.363,gfdl
1984.0,11.0,43.0,-0.579,gfdl
1984.0,11.0,44.0,-0.516,gfdl
1984.0,11.0,45.0,-0.531,gfdl
1984.0,11.0,46.0,-0.277,gfdl
1984.0,11.0,47.0,-0.283,gfdl
1984.0,12.0,31.0,0.337,gfdl
1984.0,12.0,32.0,0.287,gfdl
1984.0,12.0,33.0,0.535,gfdl
1984.0,12.0,34.0,0.303,gfdl
1984.0,12.0,35.0,0.777,gfdl
1984.0,12.0,36.0,0.394,gfdl
1984.0,12.0,37.0,0.259,gfdl
1984.0,12.0,38.0,0.053,gfdl
1984.0,12.0,39.0,0.243,gfdl
1984.0,12.0,40.0,-0.045,gfdl
1984.0,12.0,41.0,-0.393,gfdl
1984.0,12.0,42.0,-0.265,gfdl
1984.0,12.0,43.0,-0.476,gfdl
1984.0,12.0,44.0,-0.482,gfdl
1984.0,12.0,45.0,-0.528,gfdl
1984.0,12.0,46.0,-0.229,gfdl
1984.0,12.0,47.0,-0.236,gfdl
1985.0,1.0,31.0,0.548,gfdl
1985.0,1.0,32.0,0.333,gfdl
1985.0,1.0,33.0,0.504,gfdl
1985.0,1.0,34.0,0.101,gfdl
1985.0,1.0,35.0,0.477,gfdl
1985.0,1.0,36.0,0.61,gfdl
1985.0,1.0,37.0,0.445,gfdl
1985.0,1.0,38.0,0.043,gfdl
1985.0,1.0,39.0,0.413,gfdl
1985.0,1.0,40.0,-0.033,gfdl
1985.0,1.0,41.0,-0.391,gfdl
1985.0,1.0,42.0,-0.365,gfdl
1985.0,1.0,43.0,-0.525,gfdl
1985.0,1.0,44.0,-0.497,gfdl
1985.0,1.0,45.0,-0.352,gfdl
1985.0,1.0,46.0,-0.411,gfdl
1985.0,1.0,47.0,-0.439,gfdl
1985.0,2.0,31.0,0.225,gfdl
1985.0,2.0,32.0,0.281,gfdl
1985.0,2.0,33.0,0.771,gfdl
1985.0,2.0,34.0,0.315,gfdl
1985.0,2.0,35.0,0.641,gfdl
1985.0,2.0,36.0,0.727,gfdl
1985.0,2.0,37.0,0.687,gfdl
1985.0,2.0,38.0,0.616,gfdl
1985.0,2.0,39.0,0.848,gfdl
1985.0,2.0,40.0,0.737,gfdl
1985.0,2.0,41.0,0.215,gfdl
1985.0,2.0,42.0,0.235,gfdl
1985.0,2.0,43.0,0.048,gfdl
1985.0,2.0,44.0,-0.391,gfdl
1985.0,2.0,45.0,0.108,gfdl
1985.0,2.0,46.0,-0.024,gfdl
1985.0,2.0,47.0,0.001,gfdl
1985.0,3.0,31.0,0.214,gfdl
1985.0,3.0,32.0,0.281,gfdl
1985.0,3.0,33.0,0.563,gfdl
1985.0,3.0,34.0,0.6,gfdl
1985.0,3.0,35.0,1.178,gfdl
1985.0,3.0,36.0,0.726,gfdl
1985.0,3.0,37.0,0.815,gfdl
1985.0,3.0,38.0,0.696,gfdl
1985.0,3.0,39.0,0.749,gfdl
1985.0,3.0,40.0,0.677,gfdl
1985.0,3.0,41.0,0.369,gfdl
1985.0,3.0,42.0,0.455,gfdl
1985.0,3.0,43.0,0.48,gfdl
1985.0,3.0,44.0,-0.317,gfdl
1985.0,3.0,45.0,0.148,gfdl
1985.0,3.0,46.0,0.181,gfdl
1985.0,3.0,47.0,0.074,gfdl
1985.0,4.0,31.0,0.317,gfdl
1985.0,4.0,32.0,0.297,gfdl
1985.0,4.0,33.0,0.446,gfdl
1985.0,4.0,34.0,0.544,gfdl
1985.0,4.0,35.0,1.145,gfdl
1985.0,4.0,36.0,0.65,gfdl
1985.0,4.0,37.0,0.622,gfdl
1985.0,4.0,38.0,0.739,gfdl
1985.0,4.0,39.0,1.017,gfdl
1985.0,4.0,40.0,0.647,gfdl
1985.0,4.0,41.0,0.497,gfdl
1985.0,4.0,42.0,0.48,gfdl
1985.0,4.0,43.0,0.432,gfdl
1985.0,4.0,44.0,-0.094,gfdl
1985.0,4.0,45.0,0.113,gfdl
1985.0,4.0,46.0,0.053,gfdl
1985.0,4.0,47.0,0.014,gfdl
1985.0,5.0,31.0,0.503,gfdl
1985.0,5.0,32.0,0.441,gfdl
1985.0,5.0,33.0,0.463,gfdl
1985.0,5.0,34.0,0.702,gfdl
1985.0,5.0,35.0,1.425,gfdl
1985.0,5.0,36.0,0.965,gfdl
1985.0,5.0,37.0,0.729,gfdl
1985.0,5.0,38.0,1.186,gfdl
1985.0,5.0,39.0,1.24,gfdl
1985.0,5.0,40.0,0.895,gfdl
1985.0,5.0,41.0,0.559,gfdl
1985.0,5.0,42.0,0.533,gfdl
1985.0,5.0,43.0,0.542,gfdl
1985.0,5.0,44.0,0.033,gfdl
1985.0,5.0,45.0,0.126,gfdl
1985.0,5.0,46.0,0.046,gfdl
1985.0,5.0,47.0,-0.016,gfdl
1985.0,6.0,31.0,0.545,gfdl
1985.0,6.0,32.0,0.55,gfdl
1985.0,6.0,33.0,0.619,gfdl
1985.0,6.0,34.0,0.843,gfdl
1985.0,6.0,35.0,1.701,gfdl
1985.0,6.0,36.0,1.147,gfdl
1985.0,6.0,37.0,1.147,gfdl
1985.0,6.0,38.0,1.778,gfdl
1985.0,6.0,39.0,2.052,gfdl
1985.0,6.0,40.0,1.624,gfdl
1985.0,6.0,41.0,1.008,gfdl
1985.0,6.0,42.0,0.732,gfdl
1985.0,6.0,43.0,0.72,gfdl
1985.0,6.0,44.0,0.007,gfdl
1985.0,6.0,45.0,0.104,gfdl
1985.0,6.0,46.0,0.042,gfdl
1985.0,6.0,47.0,0.003,gfdl
1985.0,7.0,31.0,0.411,gfdl
1985.0,7.0,32.0,0.395,gfdl
1985.0,7.0,33.0,0.447,gfdl
1985.0,7.0,34.0,0.641,gfdl
1985.0,7.0,35.0,1.474,gfdl
1985.0,7.0,36.0,1.053,gfdl
1985.0,7.0,37.0,0.722,gfdl
1985.0,7.0,38.0,1.076,gfdl
1985.0,7.0,39.0,1.659,gfdl
1985.0,7.0,40.0,1.448,gfdl
1985.0,7.0,41.0,1.29,gfdl
1985.0,7.0,42.0,1.579,gfdl
1985.0,7.0,43.0,1.0,gfdl
1985.0,7.0,44.0,0.59,gfdl
1985.0,7.0,45.0,0.612,gfdl
1985.0,7.0,46.0,0.414,gfdl
1985.0,7.0,47.0,0.351,gfdl
1985.0,8.0,31.0,0.32,gfdl
1985.0,8.0,32.0,0.309,gfdl
1985.0,8.0,33.0,0.372,gfdl
1985.0,8.0,34.0,0.482,gfdl
1985.0,8.0,35.0,1.235,gfdl
1985.0,8.0,36.0,0.878,gfdl
1985.0,8.0,37.0,0.778,gfdl
1985.0,8.0,38.0,1.035,gfdl
1985.0,8.0,39.0,1.557,gfdl
1985.0,8.0,40.0,1.43,gfdl
1985.0,8.0,41.0,1.123,gfdl
1985.0,8.0,42.0,1.151,gfdl
1985.0,8.0,43.0,1.019,gfdl
1985.0,8.0,44.0,0.406,gfdl
1985.0,8.0,45.0,0.475,gfdl
1985.0,8.0,46.0,0.398,gfdl
1985.0,8.0,47.0,0.341,gfdl
1985.0,9.0,31.0,0.299,gfdl
1985.0,9.0,32.0,0.257,gfdl
1985.0,9.0,33.0,0.333,gfdl
1985.0,9.0,34.0,0.365,gfdl
1985.0,9.0,35.0,0.71,gfdl
1985.0,9.0,36.0,0.489,gfdl
1985.0,9.0,37.0,0.499,gfdl
1985.0,9.0,38.0,0.671,gfdl
1985.0,9.0,39.0,1.207,gfdl
1985.0,9.0,40.0,1.123,gfdl
1985.0,9.0,41.0,1.062,gfdl
1985.0,9.0,42.0,0.927,gfdl
1985.0,9.0,43.0,0.872,gfdl
1985.0,9.0,44.0,0.351,gfdl
1985.0,9.0,45.0,0.365,gfdl
1985.0,9.0,46.0,0.327,gfdl
1985.0,9.0,47.0,0.229,gfdl
1985.0,10.0,31.0,0.285,gfdl
1985.0,10.0,32.0,0.174,gfdl
1985.0,10.0,33.0,0.225,gfdl
1985.0,10.0,34.0,0.279,gfdl
1985.0,10.0,35.0,0.643,gfdl
1985.0,10.0,36.0,0.355,gfdl
1985.0,10.0,37.0,0.321,gfdl
1985.0,10.0,38.0,0.452,gfdl
1985.0,10.0,39.0,0.898,gfdl
1985.0,10.0,40.0,0.865,gfdl
1985.0,10.0,41.0,0.825,gfdl
1985.0,10.0,42.0,0.606,gfdl
1985.0,10.0,43.0,0.422,gfdl
1985.0,10.0,44.0,0.126,gfdl
1985.0,10.0,45.0,0.082,gfdl
1985.0,10.0,46.0,0.057,gfdl
1985.0,10.0,47.0,0.051,gfdl
1985.0,11.0,31.0,0.207,gfdl
1985.0,11.0,32.0,0.06,gfdl
1985.0,11.0,33.0,0.249,gfdl
1985.0,11.0,34.0,0.263,gfdl
1985.0,11.0,35.0,0.442,gfdl
1985.0,11.0,36.0,0.073,gfdl
1985.0,11.0,37.0,0.096,gfdl
1985.0,11.0,38.0,0.122,gfdl
1985.0,11.0,39.0,0.103,gfdl
1985.0,11.0,40.0,-0.168,gfdl
1985.0,11.0,41.0,-0.301,gfdl
1985.0,11.0,42.0,-0.497,gfdl
1985.0,11.0,43.0,-0.564,gfdl
1985.0,11.0,44.0,-0.366,gfdl
1985.0,11.0,45.0,-0.394,gfdl
1985.0,11.0,46.0,-0.305,gfdl
1985.0,11.0,47.0,-0.243,gfdl
1985.0,12.0,31.0,0.173,gfdl
1985.0,12.0,32.0,0.156,gfdl
1985.0,12.0,33.0,0.189,gfdl
1985.0,12.0,34.0,0.123,gfdl
1985.0,12.0,35.0,0.165,gfdl
1985.0,12.0,36.0,-0.125,gfdl
1985.0,12.0,37.0,-0.324,gfdl
1985.0,12.0,38.0,-0.309,gfdl
1985.0,12.0,39.0,-0.301,gfdl
1985.0,12.0,40.0,-0.351,gfdl
1985.0,12.0,41.0,-0.919,gfdl
1985.0,12.0,42.0,-0.931,gfdl
1985.0,12.0,43.0,-1.201,gfdl
1985.0,12.0,44.0,-0.917,gfdl
1985.0,12.0,45.0,-0.95,gfdl
1985.0,12.0,46.0,-0.691,gfdl
1985.0,12.0,47.0,-0.766,gfdl
1986.0,1.0,31.0,0.289,gfdl
1986.0,1.0,32.0,0.175,gfdl
1986.0,1.0,33.0,0.325,gfdl
1986.0,1.0,34.0,0.227,gfdl
1986.0,1.0,35.0,0.276,gfdl
1986.0,1.0,36.0,0.286,gfdl
1986.0,1.0,37.0,-0.048,gfdl
1986.0,1.0,38.0,-0.148,gfdl
1986.0,1.0,39.0,-0.061,gfdl
1986.0,1.0,40.0,-0.081,gfdl
1986.0,1.0,41.0,-0.644,gfdl
1986.0,1.0,42.0,-0.662,gfdl
1986.0,1.0,43.0,-0.841,gfdl
1986.0,1.0,44.0,-0.908,gfdl
1986.0,1.0,45.0,-0.819,gfdl
1986.0,1.0,46.0,-0.52,gfdl
1986.0,1.0,47.0,-0.476,gfdl
1986.0,2.0,31.0,0.447,gfdl
1986.0,2.0,32.0,0.475,gfdl
1986.0,2.0,33.0,0.863,gfdl
1986.0,2.0,34.0,0.533,gfdl
